code,total_score,trend,reversion,volume,close,stop_loss,date
sz.002757,0.47,0.8,0.0,0.5,23.11,20.14,2026-02-25
sh.600110,0.47,0.8,0.0,0.5,8.17,7.5,2026-02-25
sz.002340,0.47,0.8,0.0,0.5,9.84,9.04,2026-02-25
sz.002348,0.47,0.8,0.0,0.5,7.57,6.99,2026-02-25
sz.300913,0.47,0.8,0.0,0.5,54.6,49.99,2026-02-24
sz.300990,0.47,0.8,0.0,0.5,89.36,80.03,2026-02-25
sz.001203,0.47,0.8,0.0,0.5,39.84,35.27,2026-02-25
sz.300158,0.47,0.8,0.0,0.5,6.23,5.76,2026-02-25
sz.300819,0.47,0.8,0.0,0.5,53.38,45.5,2026-02-25
sh.601096,0.47,0.8,0.0,0.5,6.36,5.77,2026-02-25
sh.601118,0.47,0.8,0.0,0.5,7.83,7.01,2026-02-25
sh.601231,0.47,0.8,0.0,0.5,44.94,39.51,2026-02-25
sh.601208,0.47,0.8,0.0,0.5,31.74,28.18,2026-02-25
sh.601567,0.47,0.8,0.0,0.5,26.0,24.06,2026-02-25
sh.601390,0.47,0.8,0.0,0.5,6.19,5.74,2026-02-25
sh.601515,0.47,0.8,0.0,0.5,4.91,4.59,2026-02-25
sh.600376,0.47,0.8,0.0,0.5,5.75,5.24,2026-02-25
sh.600395,0.47,0.8,0.0,0.5,5.87,5.48,2026-02-24
sz.300010,0.47,0.8,0.0,0.5,7.44,6.77,2026-02-25
sz.300008,0.47,0.8,0.0,0.5,9.66,8.71,2026-02-24
sz.300014,0.47,0.8,0.0,0.5,65.46,60.65,2026-02-25
sz.002109,0.47,0.8,0.0,0.5,4.44,4.07,2026-02-25
sz.002099,0.47,0.8,0.0,0.5,8.03,7.06,2026-02-25
sz.300811,0.47,0.8,0.0,0.5,85.98,77.89,2026-02-25
sz.300847,0.47,0.8,0.0,0.5,18.79,17.84,2026-02-25
sz.000833,0.47,0.8,0.0,0.5,24.28,21.81,2026-02-25
sz.000912,0.47,0.8,0.0,0.5,4.91,4.62,2026-02-25
sz.000829,0.47,0.8,0.0,0.5,10.82,10.11,2026-02-25
sz.000823,0.47,0.8,0.0,0.5,15.96,14.94,2026-02-25
sh.601872,0.47,0.8,0.0,0.5,14.75,13.26,2026-02-25
sz.300788,0.47,0.8,0.0,0.5,42.74,38.72,2026-02-25
sz.002432,0.47,0.8,0.0,0.5,44.91,42.5,2026-02-25
sz.002438,0.47,0.8,0.0,0.5,18.95,17.07,2026-02-25
sz.002350,0.47,0.8,0.0,0.5,10.18,9.43,2026-02-25
sz.002384,0.47,0.8,0.0,0.5,79.52,71.15,2026-02-25
sz.000039,0.47,0.8,0.0,0.5,12.33,11.23,2026-02-25
sh.603980,0.47,0.8,0.0,0.5,8.4,7.55,2026-02-25
sz.002497,0.47,0.8,0.0,0.5,28.98,26.06,2026-02-25
sz.002416,0.47,0.8,0.0,0.5,13.86,13.05,2026-02-25
sz.002421,0.47,0.8,0.0,0.5,2.97,2.8,2026-02-25
sz.002580,0.47,0.8,0.0,0.5,13.42,12.81,2026-02-25
sz.002756,0.47,0.8,0.0,0.5,56.99,51.13,2026-02-25
sz.000839,0.47,0.8,0.0,0.5,3.77,3.46,2026-02-25
sz.000822,0.47,0.8,0.0,0.5,6.75,6.1,2026-02-25
sh.605277,0.47,0.8,0.0,0.5,26.0,24.32,2026-02-25
sh.603876,0.47,0.8,0.0,0.5,19.73,17.65,2026-02-25
sh.603887,0.47,0.8,0.0,0.5,15.89,14.52,2026-02-25
sz.300207,0.47,0.8,0.0,0.5,26.09,24.26,2026-02-25
sz.300209,0.47,0.8,0.0,0.5,8.1,7.09,2026-02-25
sz.300373,0.47,0.8,0.0,0.5,90.0,81.66,2026-02-25
sh.601858,0.47,0.8,0.0,0.5,22.87,20.92,2026-02-25
sh.603002,0.47,0.8,0.0,0.5,11.54,10.59,2026-02-25
sh.603010,0.47,0.8,0.0,0.5,12.31,11.48,2026-02-25
sh.000027,0.47,0.8,0.0,0.5,782.834,759.61,2026-02-24
sh.600256,0.47,0.8,0.0,0.5,5.83,5.48,2026-02-25
sz.300749,0.47,0.8,0.0,0.5,34.39,29.82,2026-02-24
sz.300739,0.47,0.8,0.0,0.5,25.03,22.7,2026-02-24
sh.603088,0.47,0.8,0.0,0.5,13.15,12.19,2026-02-25
sz.300666,0.47,0.8,0.0,0.5,159.3,143.87,2026-02-25
sz.300727,0.47,0.8,0.0,0.5,37.72,34.9,2026-02-25
sh.600150,0.47,0.8,0.0,0.5,38.1,36.02,2026-02-25
sz.000767,0.47,0.8,0.0,0.5,3.68,3.38,2026-02-25
sh.600292,0.47,0.8,0.0,0.5,16.01,14.94,2026-02-25
sz.000811,0.47,0.8,0.0,0.5,19.13,17.6,2026-02-25
sz.300222,0.47,0.8,0.0,0.5,12.23,11.56,2026-02-25
sz.300638,0.47,0.8,0.0,0.5,29.92,27.61,2026-02-25
sh.603115,0.47,0.8,0.0,0.5,28.47,25.71,2026-02-25
sh.603155,0.47,0.8,0.0,0.5,19.91,18.53,2026-02-25
sh.603158,0.47,0.8,0.0,0.5,10.99,10.39,2026-02-25
sh.603058,0.47,0.8,0.0,0.5,13.01,11.75,2026-02-25
sz.300231,0.47,0.8,0.0,0.5,11.58,10.94,2026-02-25
sz.002470,0.47,0.8,0.0,0.5,2.56,2.35,2026-02-25
sz.002913,0.47,0.8,0.0,0.5,45.84,42.46,2026-02-25
sz.002885,0.47,0.8,0.0,0.5,30.18,27.47,2026-02-25
sz.002919,0.47,0.8,0.0,0.5,26.97,24.43,2026-02-25
sz.002937,0.47,0.8,0.0,0.5,25.62,23.01,2026-02-25
sz.002975,0.47,0.8,0.0,0.5,83.6,75.08,2026-02-25
sz.002138,0.47,0.8,0.0,0.5,42.21,39.07,2026-02-25
sz.002162,0.47,0.8,0.0,0.5,5.68,5.3,2026-02-24
sh.000031,0.47,0.8,0.0,0.5,3201.9711,3129.16,2026-02-24
sz.002169,0.47,0.8,0.0,0.5,15.73,14.24,2026-02-25
sh.605018,0.47,0.8,0.0,0.5,12.7,11.97,2026-02-25
sh.605020,0.47,0.8,0.0,0.5,29.85,28.06,2026-02-25
sh.600409,0.47,0.8,0.0,0.5,8.8,7.93,2026-02-25
sh.600482,0.47,0.8,0.0,0.5,33.42,30.56,2026-02-25
sh.600513,0.47,0.8,0.0,0.5,20.43,18.61,2026-02-24
sh.603991,0.47,0.8,0.0,0.5,94.01,86.35,2026-02-25
sz.002498,0.47,0.8,0.0,0.5,8.2,7.33,2026-02-25
sz.002478,0.47,0.8,0.0,0.5,11.55,10.29,2026-02-25
sz.002709,0.47,0.8,0.0,0.5,44.0,40.57,2026-02-25
sz.002703,0.47,0.8,0.0,0.5,25.05,22.23,2026-02-25
sh.000104,0.47,0.8,0.0,0.5,1563.8426,1476.7,2026-02-25
sz.000688,0.47,0.8,0.0,0.5,35.82,31.28,2026-02-25
sz.000712,0.47,0.8,0.0,0.5,13.12,12.4,2026-02-25
sh.605007,0.47,0.8,0.0,0.5,17.23,15.71,2026-02-25
sz.000690,0.47,0.8,0.0,0.5,4.5,4.32,2026-02-25
sz.000582,0.47,0.8,0.0,0.5,10.6,9.94,2026-02-25
sz.000601,0.47,0.8,0.0,0.5,5.39,5.15,2026-02-25
sh.603189,0.47,0.8,0.0,0.5,21.42,19.9,2026-02-25
sh.603209,0.47,0.8,0.0,0.5,16.12,15.38,2026-02-25
sh.605060,0.47,0.8,0.0,0.5,68.28,59.28,2026-02-25
sz.300648,0.47,0.8,0.0,0.5,62.6,57.08,2026-02-25
sh.000032,0.47,0.8,0.0,0.5,2252.5223,2139.16,2026-02-24
sz.000672,0.47,0.8,0.0,0.5,15.68,14.29,2026-02-25
sh.000029,0.47,0.8,0.0,0.5,4300.5985,4185.0,2026-02-24
sz.300285,0.47,0.8,0.0,0.5,35.29,31.41,2026-02-25
sz.000555,0.47,0.8,0.0,0.5,18.0,16.57,2026-02-25
sz.000552,0.47,0.8,0.0,0.5,2.55,2.41,2026-02-25
sh.603496,0.47,0.8,0.0,0.5,30.13,27.6,2026-02-25
sh.000034,0.47,0.8,0.0,0.5,2388.7101,2315.02,2026-02-24
sz.300568,0.47,0.8,0.0,0.5,14.64,13.51,2026-02-25
sh.000038,0.47,0.8,0.5,0.0,5547.5443,5385.6,2026-02-24
sz.002092,0.47,0.8,0.0,0.5,7.67,6.87,2026-02-25
sz.002106,0.47,0.8,0.0,0.5,12.33,11.8,2026-02-25
sz.002067,0.47,0.8,0.0,0.5,5.85,5.44,2026-02-25
sh.600590,0.47,0.8,0.0,0.5,14.01,12.37,2026-02-25
sh.600580,0.47,0.8,0.0,0.5,45.29,42.15,2026-02-25
sz.000592,0.47,0.8,0.0,0.5,11.03,9.4,2026-02-25
sz.300304,0.47,0.8,0.0,0.5,14.14,13.2,2026-02-25
sz.300319,0.47,0.8,0.0,0.5,13.56,12.74,2026-02-25
sh.600545,0.47,0.8,0.0,0.5,3.38,3.04,2026-02-25
sz.300300,0.47,0.8,0.0,0.5,12.72,10.75,2026-02-25
sz.300320,0.47,0.8,0.0,0.5,11.22,10.56,2026-02-25
sh.603612,0.47,0.8,0.0,0.5,33.42,30.18,2026-02-25
sz.301526,0.47,0.8,0.0,0.5,15.19,13.19,2026-02-24
sh.600331,0.47,0.8,0.0,0.5,19.47,17.42,2026-02-25
sh.600353,0.47,0.8,0.0,0.5,19.11,17.47,2026-02-25
sh.600340,0.47,0.8,0.0,0.5,1.75,1.55,2026-02-25
sz.301580,0.47,0.8,0.0,0.5,75.8,68.83,2026-02-25
sz.399339,0.47,0.8,0.0,0.5,9413.6434,9093.65,2026-02-25
sz.002922,0.47,0.8,0.0,0.5,46.45,41.19,2026-02-25
sz.300055,0.47,0.8,0.0,0.5,9.04,8.36,2026-02-25
sz.002210,0.47,0.8,0.0,0.5,3.29,3.09,2026-02-25
sz.002971,0.47,0.8,0.0,0.5,33.75,31.29,2026-02-25
sz.300068,0.47,0.8,0.0,0.5,15.81,14.83,2026-02-25
sz.002506,0.47,0.8,0.0,0.5,4.74,4.01,2026-02-24
sz.300088,0.47,0.8,0.0,0.5,6.71,6.35,2026-02-25
sz.002533,0.47,0.8,0.0,0.5,14.95,13.94,2026-02-25
sz.002624,0.47,0.8,0.0,0.5,21.19,18.86,2026-02-25
sh.603626,0.47,0.8,0.0,0.5,26.9,23.51,2026-02-25
sz.002008,0.47,0.8,0.0,0.5,63.38,57.54,2026-02-25
sh.603393,0.47,0.8,0.0,0.5,31.64,29.76,2026-02-25
sh.600683,0.47,0.8,0.0,0.5,7.47,6.65,2026-02-25
sz.300551,0.47,0.8,0.0,0.5,20.4,18.47,2026-02-25
sh.603685,0.47,0.8,0.0,0.5,27.9,25.37,2026-02-25
sh.603688,0.47,0.8,0.0,0.5,49.63,45.24,2026-02-25
sh.603663,0.47,0.8,0.0,0.5,44.57,40.33,2026-02-25
sh.603588,0.47,0.8,0.0,0.5,11.69,10.82,2026-02-25
sz.000517,0.47,0.8,0.0,0.5,2.23,2.06,2026-02-24
sz.000415,0.47,0.8,0.0,0.5,5.31,4.91,2026-02-24
sz.000525,0.47,0.8,0.0,0.5,6.45,5.8,2026-02-25
sz.002300,0.47,0.8,0.0,0.5,9.65,8.79,2026-02-25
sz.300328,0.47,0.8,0.0,0.5,18.65,16.82,2026-02-25
sz.002235,0.47,0.8,0.0,0.5,10.72,9.72,2026-02-25
sz.300493,0.47,0.8,0.0,0.5,19.93,18.28,2026-02-25
sz.300469,0.47,0.8,0.0,0.5,70.68,64.17,2026-02-25
sh.603757,0.47,0.8,0.0,0.5,44.73,40.9,2026-02-25
sz.000571,0.47,0.8,0.0,0.5,7.45,6.8,2026-02-25
sz.399615,0.47,0.8,0.0,0.5,4575.708,4397.89,2026-02-25
sh.603867,0.47,0.8,0.0,0.5,33.16,30.49,2026-02-25
sz.300497,0.47,0.8,0.0,0.5,16.54,15.03,2026-02-25
sz.300499,0.47,0.8,0.0,0.5,31.79,28.64,2026-02-25
sz.300507,0.47,0.8,0.0,0.5,10.04,9.42,2026-02-25
sz.300369,0.47,0.8,0.0,0.5,9.66,8.35,2026-02-25
sz.300352,0.47,0.8,0.0,0.5,6.95,6.34,2026-02-25
sh.605376,0.47,0.8,0.0,0.5,120.0,106.17,2026-02-25
sz.000006,0.47,0.8,0.0,0.5,9.68,8.88,2026-02-25
sh.605377,0.47,0.8,0.0,0.5,9.14,8.65,2026-02-25
sh.000070,0.47,0.8,0.0,0.5,3181.8677,3012.09,2026-02-24
sz.002520,0.47,0.8,0.0,0.5,6.98,6.51,2026-02-25
sz.002531,0.47,0.8,0.0,0.5,9.81,9.05,2026-02-25
sh.000076,0.47,0.8,0.5,0.0,5493.1158,5340.59,2026-02-24
sz.002837,0.47,0.8,0.0,0.5,109.72,96.91,2026-02-25
sh.000072,0.47,0.8,0.0,0.5,3283.2248,3175.54,2026-02-24
sh.000018,0.47,0.8,0.5,0.0,5572.8188,5415.83,2026-02-24
sz.002840,0.47,0.8,0.0,0.5,9.86,9.51,2026-02-24
sh.000053,0.47,0.8,0.0,0.5,12544.9667,12247.8,2026-02-24
sz.300461,0.47,0.8,0.0,0.5,57.51,49.75,2026-02-25
sh.000052,0.47,0.8,0.0,0.5,2941.1671,2864.63,2026-02-24
sz.002811,0.47,0.8,0.0,0.5,17.75,16.41,2026-02-25
sz.399668,0.47,0.8,0.0,0.5,5273.348,5079.18,2026-02-25
sz.399680,0.47,0.8,0.0,0.5,963.8678,894.96,2026-02-25
sz.399682,0.47,0.8,0.0,0.5,2057.849,1977.92,2026-02-25
sz.002632,0.47,0.8,0.0,0.5,13.5,12.56,2026-02-25
sz.002606,0.47,0.8,0.0,0.5,13.02,11.87,2026-02-25
sh.000040,0.47,0.8,0.0,0.5,4409.9981,4224.95,2026-02-24
sh.000015,0.47,0.8,0.0,0.5,3183.8881,3095.4,2026-02-24
sz.002886,0.47,0.8,0.0,0.5,24.43,22.84,2026-02-25
sz.002897,0.47,0.8,0.0,0.5,60.2,54.64,2026-02-25
sh.605289,0.47,0.8,0.0,0.5,108.88,97.84,2026-02-25
sh.605299,0.47,0.8,0.0,0.5,12.56,11.64,2026-02-25
sz.399410,0.47,0.8,0.0,0.5,3525.6542,3333.38,2026-02-25
sh.605318,0.47,0.8,0.0,0.5,78.09,70.81,2026-02-25
sh.605366,0.47,0.8,0.0,0.5,8.67,7.95,2026-02-25
sz.399417,0.47,0.8,0.0,0.5,3998.7274,3832.67,2026-02-25
sz.300397,0.47,0.8,0.0,0.5,14.86,13.76,2026-02-25
sz.300480,0.47,0.8,0.0,0.5,27.72,24.63,2026-02-25
sh.600163,0.47,0.8,0.0,0.5,6.16,5.78,2026-02-24
sz.300398,0.47,0.8,0.0,0.5,31.98,28.75,2026-02-25
sz.002635,0.47,0.8,0.0,0.5,14.79,14.13,2026-02-25
sh.603099,0.45,0.0,1.0,0.5,39.3,36.38,2026-02-25
sh.600008,0.45,0.0,0.5,1.0,3.11,3.02,2026-02-25
sz.300803,0.45,0.0,0.5,1.0,117.77,109.24,2026-02-25
sz.300255,0.45,0.0,0.5,1.0,46.63,40.54,2026-02-25
sh.603127,0.45,0.0,1.0,0.5,35.23,31.58,2026-02-25
sz.002315,0.45,0.0,1.0,0.5,45.05,40.71,2026-02-25
sh.603122,0.42,0.3,0.5,0.5,16.99,15.1,2026-02-25
sz.000536,0.42,0.3,0.0,1.0,4.74,4.48,2026-02-24
sh.603026,0.42,0.3,0.0,1.0,69.08,62.69,2026-02-25
sz.300290,0.42,0.3,0.5,0.5,17.65,16.13,2026-02-25
sz.000980,0.42,0.3,0.0,1.0,3.22,2.95,2026-02-25
sh.600027,0.42,0.3,0.0,1.0,4.9,4.77,2026-02-25
sh.603131,0.42,0.3,0.0,1.0,25.36,23.14,2026-02-25
sh.603363,0.42,0.3,0.0,1.0,4.16,3.93,2026-02-25
sz.300769,0.42,0.3,0.0,1.0,42.86,39.53,2026-02-25
sz.300111,0.42,0.3,0.0,1.0,4.78,4.25,2026-02-25
sz.301069,0.42,0.3,0.0,1.0,26.24,24.29,2026-02-25
sz.002940,0.42,0.3,0.5,0.5,32.18,30.2,2026-02-24
sh.600682,0.42,0.3,0.0,1.0,7.36,6.91,2026-02-25
sz.002104,0.42,0.3,0.0,1.0,18.5,17.34,2026-02-25
sh.603386,0.42,0.3,0.0,1.0,15.53,14.45,2026-02-25
sz.002596,0.42,0.3,0.0,1.0,4.49,4.12,2026-02-25
sh.603650,0.4,1.0,0.0,0.0,61.33,55.62,2026-02-25
sz.002552,0.35,0.5,0.0,0.5,20.45,18.45,2026-02-24
sz.002553,0.35,0.5,0.0,0.5,28.58,26.96,2026-02-25
sz.399235,0.35,0.5,0.0,0.5,1155.3576,1116.54,2026-02-25
sh.000021,0.35,0.5,0.0,0.5,1101.6946,1073.51,2026-02-24
sh.000001,0.35,0.5,0.0,0.5,4117.4089,4027.36,2026-02-24
sh.000048,0.35,0.5,0.0,0.5,1466.2929,1431.23,2026-02-24
sh.000047,0.35,0.5,0.0,0.5,4114.5713,4011.26,2026-02-24
sh.000016,0.35,0.5,0.0,0.5,3041.3242,2962.09,2026-02-24
sz.399704,0.35,0.5,0.0,0.5,8461.9029,7852.43,2026-02-25
sz.399813,0.35,0.5,0.0,0.5,8903.565,8466.58,2026-02-25
sh.000044,0.35,0.5,0.0,0.5,4763.2882,4645.42,2026-02-24
sh.000042,0.35,0.5,0.0,0.5,1785.2686,1748.09,2026-02-24
sh.000006,0.35,0.5,0.0,0.5,4372.6471,4225.5,2026-02-24
sh.000004,0.35,0.5,0.0,0.5,3950.9408,3838.52,2026-02-25
sh.000030,0.35,0.5,0.0,0.5,2709.6581,2626.74,2026-02-24
sz.300360,0.35,0.5,0.0,0.5,17.92,16.87,2026-02-25
sh.000019,0.35,0.5,0.0,0.5,1268.135,1237.9,2026-02-24
sh.000065,0.35,0.5,0.0,0.5,3802.9472,3703.47,2026-02-24
sh.000059,0.35,0.5,0.0,0.5,3571.7048,3462.82,2026-02-24
sz.002570,0.35,0.5,0.0,0.5,6.17,5.99,2026-02-25
sz.399657,0.35,0.5,0.0,0.5,7876.2821,7639.54,2026-02-25
sh.000120,0.35,0.5,0.0,0.5,10999.9939,10629.04,2026-02-25
sh.000111,0.35,0.5,0.0,0.5,11552.3552,10933.3,2026-02-25
sz.002654,0.35,0.5,0.0,0.5,15.52,14.16,2026-02-25
sz.002648,0.35,0.5,0.0,0.5,23.43,21.43,2026-02-25
sz.002636,0.35,0.5,0.0,0.5,27.12,24.34,2026-02-25
sh.000058,0.35,0.5,0.0,0.5,4704.1112,4583.82,2026-02-24
sh.000062,0.35,0.5,0.0,0.5,2187.2816,2128.96,2026-02-24
sh.000060,0.35,0.5,0.0,0.5,4552.2948,4448.42,2026-02-24
sz.300490,0.35,0.5,0.0,0.5,16.84,14.67,2026-02-25
sz.300364,0.35,0.5,0.0,0.5,32.4,26.64,2026-02-25
sz.300348,0.35,0.5,0.0,0.5,14.32,13.44,2026-02-25
sz.300349,0.35,0.5,0.0,0.5,17.28,15.51,2026-02-25
sz.000400,0.35,0.5,0.0,0.5,31.57,29.23,2026-02-25
sz.000510,0.35,0.5,0.0,0.5,18.7,15.98,2026-02-25
sz.300576,0.35,0.5,0.0,0.5,42.6,39.64,2026-02-25
sz.300593,0.35,0.5,0.0,0.5,31.72,27.91,2026-02-25
sz.300567,0.35,0.5,0.0,0.5,155.0,135.25,2026-02-25
sz.300528,0.35,0.5,0.0,0.5,20.1,15.87,2026-02-25
sz.300520,0.35,0.5,0.0,0.5,44.92,37.48,2026-02-25
sz.300259,0.35,0.5,0.0,0.5,4.8,4.54,2026-02-24
sz.000591,0.35,0.5,0.0,0.5,5.66,5.22,2026-02-25
sh.603690,0.35,0.5,0.0,0.5,28.75,26.93,2026-02-25
sz.300541,0.35,0.5,0.0,0.5,16.23,15.23,2026-02-25
sh.603598,0.35,0.5,0.0,0.5,25.35,20.67,2026-02-25
sh.603596,0.35,0.5,0.0,0.5,52.9,49.32,2026-02-25
sz.300315,0.35,0.5,0.0,0.5,5.83,5.24,2026-02-25
sz.399644,0.35,0.5,0.0,0.5,3789.0447,3683.14,2026-02-25
sz.399640,0.35,0.5,0.0,0.5,3153.0719,3033.45,2026-02-25
sh.000100,0.35,0.5,0.0,0.5,6401.4409,6240.89,2026-02-24
sh.000098,0.35,0.5,0.0,0.5,5604.0773,5461.72,2026-02-24
sh.000095,0.35,0.5,0.0,0.5,4332.2769,4176.07,2026-02-25
sh.000161,0.35,0.5,0.0,0.5,1966.4047,1892.52,2026-02-25
sh.000852,0.35,0.5,0.0,0.5,8426.3314,8128.47,2026-02-25
sh.000854,0.35,0.5,0.0,0.5,7411.7063,6958.51,2026-02-25
sh.000856,0.35,0.5,0.0,0.5,8666.482,8300.99,2026-02-25
sh.000115,0.35,0.5,0.0,0.5,9670.7355,9363.71,2026-02-25
sh.000802,0.35,0.5,0.0,0.5,8557.1495,8262.98,2026-02-25
sz.002471,0.35,0.5,0.0,0.5,9.38,7.94,2026-02-25
sz.399666,0.35,0.5,0.0,0.5,2359.635,2247.6,2026-02-25
sz.399665,0.35,0.5,0.0,0.5,2568.0165,2495.85,2026-02-25
sz.399659,0.35,0.5,0.0,0.5,5245.1922,5073.91,2026-02-25
sh.000141,0.35,0.5,0.0,0.5,4428.3955,4256.89,2026-02-25
sh.000137,0.35,0.5,0.0,0.5,6801.668,6482.33,2026-02-25
sz.002460,0.35,0.5,0.0,0.5,71.33,65.19,2026-02-25
sz.002459,0.35,0.5,0.0,0.5,12.16,11.01,2026-02-24
sz.002428,0.35,0.5,0.0,0.5,40.35,36.01,2026-02-25
sz.002452,0.35,0.5,0.0,0.5,10.71,9.99,2026-02-25
sz.002413,0.35,0.5,0.0,0.5,15.1,13.08,2026-02-25
sz.002734,0.35,0.5,0.0,0.5,20.08,18.25,2026-02-25
sh.000119,0.35,0.5,0.0,0.5,4924.1618,4744.17,2026-02-25
sh.000093,0.35,0.5,0.0,0.5,12578.9793,12275.96,2026-02-24
sh.000097,0.35,0.5,0.0,0.5,12912.7385,12374.14,2026-02-24
sh.000092,0.35,0.5,0.0,0.5,5765.3741,5422.86,2026-02-24
sh.603232,0.35,0.5,0.0,0.5,24.09,20.94,2026-02-25
sz.000612,0.35,0.5,0.0,0.5,14.39,12.94,2026-02-25
sz.000723,0.35,0.5,0.0,0.5,5.07,4.69,2026-02-25
sz.000700,0.35,0.5,0.0,0.5,14.81,12.89,2026-02-25
sz.300711,0.35,0.5,0.0,0.5,27.7,25.21,2026-02-25
sh.603012,0.35,0.5,0.0,0.5,8.06,7.43,2026-02-25
sh.601595,0.35,0.5,0.0,0.5,29.88,26.08,2026-02-25
sz.300790,0.35,0.5,0.0,0.5,27.0,25.23,2026-02-25
sz.300236,0.35,0.5,0.0,0.5,82.08,74.14,2026-02-25
sz.000819,0.35,0.5,0.0,0.5,16.8,15.69,2026-02-24
sz.000778,0.35,0.5,0.0,0.5,5.17,4.83,2026-02-25
sh.603000,0.35,0.5,0.0,0.5,23.21,19.95,2026-02-25
sz.300731,0.35,0.5,0.0,0.5,66.08,56.42,2026-02-25
sz.300684,0.35,0.5,0.0,0.5,56.65,50.91,2026-02-25
sz.300655,0.35,0.5,0.0,0.5,18.29,16.77,2026-02-25
sh.603113,0.35,0.5,0.0,0.5,7.29,6.83,2026-02-25
sz.002427,0.35,0.5,0.0,0.5,7.74,7.04,2026-02-25
sz.002405,0.35,0.5,0.0,0.5,11.02,10.19,2026-02-25
sh.000146,0.35,0.5,0.0,0.5,8992.3317,8637.11,2026-02-25
sh.000102,0.35,0.5,0.0,0.5,8812.8721,8367.86,2026-02-24
sh.000128,0.35,0.5,0.0,0.5,10072.2868,9739.73,2026-02-25
sh.000099,0.35,0.5,0.0,0.5,9923.7097,9614.38,2026-02-24
sh.000017,0.35,0.5,0.0,0.5,3480.3277,3404.15,2026-02-24
sh.000982,0.35,0.5,0.0,0.5,10161.3864,9822.38,2026-02-25
sh.000966,0.35,0.5,0.0,0.5,9869.9176,9525.96,2026-02-25
sh.000905,0.35,0.5,0.0,0.5,8527.5593,8213.1,2026-02-25
sh.603097,0.35,0.5,0.0,0.5,37.8,33.47,2026-02-25
sh.603083,0.35,0.5,0.0,0.5,105.98,94.88,2026-02-25
sz.300726,0.35,0.5,0.0,0.5,52.4,47.85,2026-02-25
sz.300740,0.35,0.5,0.0,0.5,23.63,22.04,2026-02-25
sh.601388,0.35,0.5,0.0,0.5,4.2,3.8,2026-02-25
sh.601008,0.35,0.5,0.0,0.5,5.37,5.16,2026-02-25
sz.300153,0.35,0.5,0.0,0.5,34.61,31.02,2026-02-25
sz.300151,0.35,0.5,0.0,0.5,17.55,16.08,2026-02-25
sz.300164,0.35,0.5,0.0,0.5,12.82,10.69,2026-02-24
sz.000990,0.35,0.5,0.0,0.5,8.94,8.35,2026-02-25
sz.300770,0.35,0.5,0.0,0.5,45.55,42.6,2026-02-25
sh.601868,0.35,0.5,0.0,0.5,2.49,2.39,2026-02-25
sz.399802,0.35,0.5,0.0,0.5,8066.8299,7739.97,2026-02-25
sz.000949,0.35,0.5,0.0,0.5,7.35,6.47,2026-02-25
sz.000892,0.35,0.5,0.0,0.5,7.41,6.25,2026-02-25
sh.601678,0.35,0.5,0.0,0.5,5.63,5.16,2026-02-25
sh.600078,0.35,0.5,0.0,0.5,13.46,12.05,2026-02-25
sz.002796,0.35,0.5,0.0,0.5,47.76,41.04,2026-02-25
sz.002766,0.35,0.5,0.0,0.5,5.92,5.42,2026-02-25
sz.001283,0.35,0.5,0.0,0.5,69.42,66.32,2026-02-25
sz.300128,0.35,0.5,0.0,0.5,7.57,6.99,2026-02-25
sz.300121,0.35,0.5,0.0,0.5,13.74,12.94,2026-02-25
sz.399679,0.35,0.5,0.0,0.5,7279.8434,6990.44,2026-02-25
sz.300109,0.35,0.5,0.0,0.5,19.73,18.31,2026-02-25
sh.600121,0.35,0.5,0.0,0.5,4.53,4.16,2026-02-25
sh.600105,0.35,0.5,0.0,0.5,28.1,24.49,2026-02-25
sz.002290,0.35,0.5,0.0,0.5,64.14,57.93,2026-02-24
sz.002366,0.35,0.5,0.0,0.5,7.81,7.34,2026-02-25
sz.002361,0.35,0.5,0.0,0.5,13.43,11.05,2026-02-24
sz.399635,0.35,0.5,0.0,0.5,2459.0279,2359.71,2026-02-25
sz.399643,0.35,0.5,0.0,0.5,4133.0524,3960.44,2026-02-25
sz.399625,0.35,0.5,0.0,0.5,2606.8296,2515.98,2026-02-25
sz.399633,0.35,0.5,0.0,0.5,6855.3752,6634.11,2026-02-25
sz.399624,0.35,0.5,0.0,0.5,2905.9589,2789.07,2026-02-25
sz.399614,0.35,0.5,0.0,0.5,4518.1997,4252.12,2026-02-25
sz.001298,0.35,0.5,0.0,0.5,31.33,29.81,2026-02-25
sz.301031,0.35,0.5,0.0,0.5,147.79,136.09,2026-02-25
sz.399429,0.35,0.5,0.0,0.5,2016.3774,1935.32,2026-02-25
sz.399409,0.35,0.5,0.0,0.5,7460.4153,7102.91,2026-02-25
sz.002266,0.35,0.5,0.0,0.5,5.12,4.75,2026-02-25
sz.002250,0.35,0.5,0.0,0.5,17.68,16.0,2026-02-25
sz.002292,0.35,0.5,0.0,0.5,9.27,8.4,2026-02-25
sz.399681,0.35,0.5,0.0,0.5,1578.2881,1482.76,2026-02-25
sh.600141,0.35,0.5,0.0,0.5,43.75,39.85,2026-02-25
sh.600143,0.35,0.5,0.0,0.5,19.34,18.04,2026-02-25
sh.600089,0.35,0.5,0.0,0.5,30.22,27.59,2026-02-25
sz.300919,0.35,0.5,0.0,0.5,57.11,51.36,2026-02-25
sz.300975,0.35,0.5,0.0,0.5,15.7,14.29,2026-02-25
